cust_id,age,gender,city,loyalty_segment,registration_date
3763,60,Female,Dubai,Silver,2025-01-01
3764,40,Female,Abu Dhabi,Gold,2025-01-01
3765,30,Female,Dubai,Platinum,2025-01-01
3766,20,Male,Dubai,Platinum,2025-01-01
3767,50,Female,Dubai,Silver,2025-01-01
3768,40,Male,Sharjah,Platinum,2025-01-01
3769,30,Male,Sharjah,Silver,2025-01-01
3770,50,Female,Abu Dhabi,Silver,2025-01-01
3771,50,Male,Dubai,Silver,2025-01-01
3772,60,Female,Abu Dhabi,Silver,2025-01-01
3773,50,Male,Sharjah,Gold,2025-01-01
3774,30,Male,Sharjah,Gold,2025-01-01
3775,30,Female,Sharjah,Gold,2025-01-01
3776,40,Female,Sharjah,Gold,2025-01-01
3777,40,Female,Abu Dhabi,Silver,2025-01-01
3778,40,Female,Dubai,Gold,2025-01-01
3779,50,Male,Abu Dhabi,Silver,2025-01-01
3780,50,Female,Dubai,Gold,2025-01-01
3781,60,Male,Sharjah,Gold,2025-01-01
3782,40,Male,Dubai,Gold,2025-01-01
3783,20,Male,Sharjah,Silver,2025-01-01
3784,60,Male,Abu Dhabi,Gold,2025-01-01
3785,20,Male,Dubai,Silver,2025-01-01
3786,50,Male,Abu Dhabi,Silver,2025-01-01
3787,60,Female,Sharjah,Gold,2025-01-01
3788,60,Male,Abu Dhabi,Silver,2025-01-01
3789,30,Male,Sharjah,Gold,2025-01-01
3790,50,Male,Sharjah,Silver,2025-01-01
3791,50,Female,Sharjah,Silver,2025-01-01
3792,60,Female,Abu Dhabi,Gold,2025-01-01
3793,50,Male,Abu Dhabi,Silver,2025-01-01
3794,60,Female,Dubai,Silver,2025-01-01
3795,30,Male,Dubai,Silver,2025-01-01
3796,60,Female,Abu Dhabi,Silver,2025-01-01
3797,50,Male,Abu Dhabi,Gold,2025-01-01
3798,50,Female,Abu Dhabi,Silver,2025-01-01
3799,60,Female,Abu Dhabi,Gold,2025-01-01
3800,60,Female,Sharjah,Gold,2025-01-01
3801,60,Male,Sharjah,Silver,2025-01-01
3802,40,Male,Sharjah,Gold,2025-01-01
3803,50,Male,Abu Dhabi,Gold,2025-01-01
3804,50,Female,Sharjah,Silver,2025-01-01
3805,40,Female,Sharjah,Silver,2025-01-01
3806,60,Male,Dubai,Silver,2025-01-01
3807,30,Female,Dubai,Gold,2025-01-01
3808,60,Male,Sharjah,Gold,2025-01-01
3809,60,Male,Sharjah,Silver,2025-01-01
3810,40,Male,Sharjah,Gold,2025-01-01
3811,50,Male,Abu Dhabi,Gold,2025-01-01
3812,60,Female,Dubai,Gold,2025-01-01
3813,50,Female,Dubai,Gold,2025-01-01
3814,20,Female,Dubai,Silver,2025-01-01
3815,50,Male,Sharjah,Gold,2025-01-01
3816,30,Female,Abu Dhabi,Gold,2025-01-01
3817,30,Male,Dubai,Gold,2025-01-01
3818,60,Male,Dubai,Silver,2025-01-01
3819,50,Male,Abu Dhabi,Silver,2025-01-01
3820,60,Male,Sharjah,Silver,2025-01-01
3821,40,Male,Sharjah,Silver,2025-01-01
3822,30,Male,Dubai,Gold,2025-01-01
3823,60,Female,Dubai,Silver,2025-01-01
3824,40,Female,Abu Dhabi,Gold,2025-01-01
3825,60,Female,Dubai,Gold,2025-01-01
3826,50,Female,Abu Dhabi,Gold,2025-01-01
3827,50,Male,Dubai,Silver,2025-01-01
3828,50,Male,Dubai,Platinum,2025-01-01
3829,50,Female,Dubai,Gold,2025-01-01
3830,20,Female,Sharjah,Gold,2025-01-01
3831,40,Female,Abu Dhabi,Silver,2025-01-01
3832,40,Female,Abu Dhabi,Silver,2025-01-01
3833,50,Female,Sharjah,Silver,2025-01-01
3834,20,Female,Sharjah,Silver,2025-01-01
3835,50,Female,Sharjah,Silver,2025-01-01
3836,20,Female,Abu Dhabi,Silver,2025-01-01
3837,50,Male,Dubai,Gold,2025-01-01
3838,30,Male,Sharjah,Silver,2025-01-01
3839,30,Male,Sharjah,Silver,2025-01-01
3840,60,Male,Sharjah,Gold,2025-01-01
3841,50,Female,Dubai,Silver,2025-01-01
3842,40,Male,Dubai,Gold,2025-01-01
3843,60,Female,Sharjah,Silver,2025-01-01
3844,30,Male,Dubai,Silver,2025-01-01
3845,50,Female,Sharjah,Silver,2025-01-01
3846,60,Female,Dubai,Gold,2025-01-01
3847,50,Male,Abu Dhabi,Silver,2025-01-01
3848,30,Male,Abu Dhabi,Gold,2025-01-01
3849,60,Female,Dubai,Silver,2025-01-01
3850,30,Female,Abu Dhabi,Silver,2025-01-01
3851,20,Female,Abu Dhabi,Gold,2025-01-01
3852,30,Male,Abu Dhabi,Silver,2025-01-01
3853,50,Male,Sharjah,Gold,2025-01-01
3854,40,Female,Dubai,Silver,2025-01-01
3855,30,Male,Dubai,Silver,2025-01-01
3856,40,Female,Dubai,Gold,2025-01-01
3857,20,Male,Abu Dhabi,Platinum,2025-01-01
3858,60,Male,Sharjah,Silver,2025-01-01
3859,60,Male,Dubai,Gold,2025-01-01
3860,40,Male,Abu Dhabi,Silver,2025-01-01
3861,60,Male,Sharjah,Gold,2025-01-01
3862,30,Female,Sharjah,Gold,2025-01-01
3863,40,Female,Dubai,Silver,2025-01-01
3864,50,Male,Dubai,Silver,2025-01-01
3865,30,Female,Abu Dhabi,Silver,2025-01-01
3866,30,Female,Dubai,Silver,2025-01-01
3867,30,Male,Abu Dhabi,Silver,2025-01-01
3868,50,Female,Sharjah,Gold,2025-01-01
3869,20,Male,Sharjah,Platinum,2025-01-01
3870,60,Female,Sharjah,Silver,2025-01-01
3871,40,Female,Sharjah,Silver,2025-01-01
3872,20,Female,Dubai,Silver,2025-01-01
3873,40,Female,Dubai,Platinum,2025-01-01
3874,60,Female,Abu Dhabi,Silver,2025-01-01
3875,50,Female,Abu Dhabi,Silver,2025-01-01
3876,30,Female,Abu Dhabi,Silver,2025-01-01
3877,30,Male,Abu Dhabi,Silver,2025-01-01
3878,50,Male,Abu Dhabi,Silver,2025-01-01
3879,20,Male,Sharjah,Silver,2025-01-01
3880,20,Male,Sharjah,Silver,2025-01-01
3881,40,Female,Sharjah,Silver,2025-01-01
3882,50,Female,Abu Dhabi,Silver,2025-01-01
3883,20,Female,Sharjah,Silver,2025-01-01
3884,50,Male,Sharjah,Silver,2025-01-01
3885,60,Male,Sharjah,Platinum,2025-01-01
3886,30,Male,Sharjah,Gold,2025-01-01
3887,30,Female,Dubai,Silver,2025-01-01
3888,30,Male,Abu Dhabi,Silver,2025-01-01
3889,50,Female,Abu Dhabi,Gold,2025-01-01
3890,50,Male,Dubai,Silver,2025-01-01
3891,40,Female,Sharjah,Silver,2025-01-01
3892,30,Male,Sharjah,Silver,2025-01-01
3893,40,Female,Sharjah,Platinum,2025-01-01
3894,30,Male,Abu Dhabi,Gold,2025-01-01
3895,40,Male,Abu Dhabi,Silver,2025-01-01
3896,40,Female,Abu Dhabi,Silver,2025-01-01
3897,60,Female,Abu Dhabi,Platinum,2025-01-01
3898,40,Male,Abu Dhabi,Platinum,2025-01-01
3899,50,Female,Dubai,Platinum,2025-01-01
3900,40,Male,Abu Dhabi,Silver,2025-01-01
3901,30,Female,Sharjah,Silver,2025-01-01
3902,40,Male,Abu Dhabi,Gold,2025-01-01
3903,20,Female,Dubai,Silver,2025-01-01
3904,30,Male,Sharjah,Silver,2025-01-01
3905,20,Male,Dubai,Silver,2025-01-01
3906,30,Male,Sharjah,Gold,2025-01-01
3907,50,Female,Abu Dhabi,Gold,2025-01-01
3908,50,Male,Dubai,Silver,2025-01-01
3909,50,Female,Sharjah,Gold,2025-01-01
3910,20,Female,Abu Dhabi,Silver,2025-01-01
3911,60,Female,Sharjah,Gold,2025-01-01
3912,30,Male,Dubai,Silver,2025-01-01
3913,50,Female,Dubai,Silver,2025-01-01
3914,30,Female,Dubai,Silver,2025-01-01
3915,20,Female,Dubai,Silver,2025-01-01
3916,60,Male,Abu Dhabi,Silver,2025-01-01
3917,20,Female,Sharjah,Silver,2025-01-01
3918,30,Female,Abu Dhabi,Platinum,2025-01-01
3919,60,Female,Dubai,Silver,2025-01-01
3920,60,Female,Sharjah,Silver,2025-01-01
3921,20,Male,Dubai,Silver,2025-01-01
3922,50,Male,Abu Dhabi,Silver,2025-01-01
3923,30,Female,Abu Dhabi,Silver,2025-01-01
3924,40,Female,Abu Dhabi,Gold,2025-01-01
3925,40,Female,Sharjah,Silver,2025-01-01
3926,20,Female,Sharjah,Gold,2025-01-01
3927,30,Male,Dubai,Gold,2025-01-01
3928,30,Male,Sharjah,Silver,2025-01-01
3929,20,Male,Sharjah,Silver,2025-01-01
3930,30,Male,Abu Dhabi,Gold,2025-01-01
3931,50,Female,Dubai,Silver,2025-01-01
3932,20,Female,Abu Dhabi,Silver,2025-01-01
3933,50,Male,Dubai,Platinum,2025-01-01
3934,30,Male,Dubai,Silver,2025-01-01
3935,20,Female,Sharjah,Silver,2025-01-01
3936,30,Female,Abu Dhabi,Platinum,2025-01-01
3937,20,Female,Sharjah,Silver,2025-01-01
3938,30,Female,Sharjah,Silver,2025-01-01
3939,50,Female,Sharjah,Gold,2025-01-01
3940,50,Male,Dubai,Gold,2025-01-01
3941,30,Male,Abu Dhabi,Silver,2025-01-01
3942,20,Female,Abu Dhabi,Silver,2025-01-01
3943,40,Female,Sharjah,Gold,2025-01-01
3944,50,Male,Dubai,Gold,2025-01-01
3945,50,Female,Abu Dhabi,Silver,2025-01-01
3946,40,Male,Abu Dhabi,Silver,2025-01-01
3947,30,Male,Sharjah,Silver,2025-01-01
3948,20,Male,Dubai,Gold,2025-01-01
3949,30,Male,Sharjah,Gold,2025-01-01
3950,60,Female,Abu Dhabi,Platinum,2025-01-01
3951,50,Female,Dubai,Gold,2025-01-01
3952,60,Male,Sharjah,Silver,2025-01-01
3953,50,Female,Abu Dhabi,Silver,2025-01-01
3954,50,Female,Sharjah,Gold,2025-01-01
3955,60,Female,Sharjah,Gold,2025-01-01
3956,60,Female,Sharjah,Silver,2025-01-01
3957,30,Male,Dubai,Silver,2025-01-01
3958,60,Female,Abu Dhabi,Platinum,2025-01-01
3959,30,Male,Abu Dhabi,Silver,2025-01-01
3960,30,Male,Abu Dhabi,Silver,2025-01-01
3961,30,Female,Abu Dhabi,Gold,2025-01-01
3962,50,Male,Dubai,Gold,2025-01-01
3963,50,Female,Sharjah,Silver,2025-01-01
3964,60,Female,Abu Dhabi,Gold,2025-01-01
3965,50,Male,Dubai,Silver,2025-01-01
3966,60,Female,Sharjah,Silver,2025-01-01
3967,50,Male,Dubai,Silver,2025-01-01
3968,20,Male,Dubai,Gold,2025-01-01
3969,20,Female,Abu Dhabi,Platinum,2025-01-01
3970,60,Female,Abu Dhabi,Gold,2025-01-01
3971,50,Female,Sharjah,Platinum,2025-01-01
3972,50,Male,Sharjah,Silver,2025-01-01
3973,30,Female,Abu Dhabi,Silver,2025-01-01
3974,40,Male,Dubai,Silver,2025-01-01
3975,60,Male,Abu Dhabi,Silver,2025-01-01
3976,40,Female,Sharjah,Gold,2025-01-01
3977,40,Female,Dubai,Gold,2025-01-01
3978,60,Female,Dubai,Platinum,2025-01-01
3979,50,Male,Dubai,Silver,2025-01-01
3980,60,Female,Abu Dhabi,Silver,2025-01-01
3981,40,Male,Abu Dhabi,Silver,2025-01-01
3982,50,Female,Sharjah,Silver,2025-01-01
3983,20,Female,Dubai,Silver,2025-01-01
3984,60,Male,Dubai,Silver,2025-01-01
3985,60,Male,Abu Dhabi,Silver,2025-01-01
3986,50,Female,Sharjah,Silver,2025-01-01
3987,20,Female,Sharjah,Silver,2025-01-01
3988,20,Female,Dubai,Silver,2025-01-01
3989,50,Female,Abu Dhabi,Silver,2025-01-01
3990,30,Female,Dubai,Silver,2025-01-01
3991,60,Male,Abu Dhabi,Silver,2025-01-01
3992,60,Male,Sharjah,Silver,2025-01-01
3993,40,Male,Dubai,Silver,2025-01-01
3994,50,Male,Dubai,Silver,2025-01-01
3995,40,Female,Dubai,Silver,2025-01-01
3996,40,Male,Sharjah,Gold,2025-01-01
3997,20,Male,Dubai,Gold,2025-01-01
3998,60,Male,Sharjah,Gold,2025-01-01
3999,40,Female,Abu Dhabi,Silver,2025-01-01
4000,20,Male,Sharjah,Silver,2025-01-01
4001,50,Female,Abu Dhabi,Gold,2025-01-01
4002,40,Male,Sharjah,Silver,2025-01-01
4003,60,Female,Sharjah,Gold,2025-01-01
4004,40,Male,Dubai,Silver,2025-01-01
4005,50,Female,Sharjah,Silver,2025-01-01
4006,40,Male,Dubai,Gold,2025-01-01
4007,60,Female,Abu Dhabi,Silver,2025-01-01
4008,20,Female,Abu Dhabi,Silver,2025-01-01
4009,60,Male,Dubai,Silver,2025-01-01
4010,20,Female,Abu Dhabi,Silver,2025-01-01
4011,30,Female,Sharjah,Silver,2025-01-01
4012,60,Male,Dubai,Silver,2025-01-01
4013,60,Male,Dubai,Gold,2025-01-01
4014,50,Female,Dubai,Gold,2025-01-01
4015,40,Male,Abu Dhabi,Silver,2025-01-01
4016,20,Male,Abu Dhabi,Platinum,2025-01-01
4017,20,Male,Sharjah,Silver,2025-01-01
4018,50,Female,Sharjah,Silver,2025-01-01
4019,50,Female,Dubai,Gold,2025-01-01
4020,40,Female,Sharjah,Gold,2025-01-01
4021,40,Female,Abu Dhabi,Gold,2025-01-01
4022,60,Female,Sharjah,Silver,2025-01-01
4023,30,Female,Abu Dhabi,Silver,2025-01-01
4024,40,Female,Sharjah,Gold,2025-01-01
4025,50,Male,Abu Dhabi,Silver,2025-01-01
4026,40,Female,Abu Dhabi,Gold,2025-01-01
4027,20,Female,Sharjah,Silver,2025-01-01
4028,30,Male,Sharjah,Gold,2025-01-01
4029,60,Male,Abu Dhabi,Silver,2025-01-01
4030,20,Male,Dubai,Silver,2025-01-01
4031,20,Female,Sharjah,Silver,2025-01-01
4032,30,Male,Abu Dhabi,Gold,2025-01-01
4033,60,Female,Sharjah,Gold,2025-01-01
4034,50,Female,Sharjah,Silver,2025-01-01
4035,60,Female,Sharjah,Gold,2025-01-01
4036,40,Male,Sharjah,Silver,2025-01-01
4037,20,Male,Sharjah,Silver,2025-01-01
4038,40,Female,Dubai,Silver,2025-01-01
4039,50,Female,Dubai,Silver,2025-01-01
4040,40,Female,Dubai,Silver,2025-01-01
4041,60,Male,Abu Dhabi,Silver,2025-01-01
4042,40,Female,Dubai,Gold,2025-01-01
4043,50,Male,Dubai,Gold,2025-01-01
4044,50,Female,Abu Dhabi,Gold,2025-01-01
4045,50,Male,Dubai,Silver,2025-01-01
4046,60,Female,Sharjah,Platinum,2025-01-01
4047,50,Male,Dubai,Gold,2025-01-01
4048,20,Male,Dubai,Silver,2025-01-01
4049,50,Male,Dubai,Gold,2025-01-01
4050,40,Male,Sharjah,Silver,2025-01-01
4051,40,Male,Sharjah,Silver,2025-01-01
4052,40,Male,Sharjah,Silver,2025-01-01
4053,60,Female,Sharjah,Silver,2025-01-01
4054,40,Female,Abu Dhabi,Gold,2025-01-01
4055,60,Female,Sharjah,Silver,2025-01-01
4056,60,Female,Sharjah,Silver,2025-01-01
4057,50,Male,Sharjah,Platinum,2025-01-01
4058,20,Female,Sharjah,Platinum,2025-01-01
4059,50,Male,Abu Dhabi,Gold,2025-01-01
4060,50,Male,Dubai,Silver,2025-01-01
4061,60,Male,Dubai,Silver,2025-01-01
4062,60,Female,Sharjah,Gold,2025-01-01
4063,40,Male,Sharjah,Silver,2025-01-01
4064,40,Female,Sharjah,Silver,2025-01-01
4065,50,Female,Dubai,Silver,2025-01-01
4066,30,Female,Dubai,Silver,2025-01-01
4067,30,Female,Sharjah,Silver,2025-01-01
4068,40,Female,Dubai,Silver,2025-01-01
4069,30,Male,Abu Dhabi,Silver,2025-01-01
4070,40,Male,Sharjah,Silver,2025-01-01
4071,60,Female,Sharjah,Silver,2025-01-01
4072,50,Male,Abu Dhabi,Silver,2025-01-01
4073,20,Female,Abu Dhabi,Gold,2025-01-01
4074,50,Male,Dubai,Gold,2025-01-01
4075,40,Male,Abu Dhabi,Silver,2025-01-01
4076,40,Male,Sharjah,Silver,2025-01-01
4077,50,Male,Dubai,Silver,2025-01-01
4078,40,Male,Abu Dhabi,Silver,2025-01-01
4079,30,Male,Dubai,Silver,2025-01-01
4080,30,Male,Dubai,Silver,2025-01-01
4081,40,Male,Dubai,Gold,2025-01-01
4082,40,Male,Dubai,Gold,2025-01-01
4083,30,Male,Abu Dhabi,Silver,2025-01-01
4084,40,Male,Sharjah,Silver,2025-01-01
4085,40,Male,Sharjah,Gold,2025-01-01
4086,50,Male,Abu Dhabi,Silver,2025-01-01
4087,20,Female,Sharjah,Gold,2025-01-01
4088,30,Male,Dubai,Silver,2025-01-01
4089,50,Male,Dubai,Gold,2025-01-01
4090,20,Male,Dubai,Platinum,2025-01-01
4091,40,Male,Abu Dhabi,Platinum,2025-01-01
4092,40,Male,Dubai,Silver,2025-01-01
4093,50,Male,Dubai,Silver,2025-01-01
4094,40,Female,Abu Dhabi,Silver,2025-01-01
4095,60,Female,Dubai,Platinum,2025-01-01
4096,50,Female,Dubai,Silver,2025-01-01
4097,20,Male,Sharjah,Silver,2025-01-01
4098,50,Male,Abu Dhabi,Silver,2025-01-01
4099,30,Male,Dubai,Silver,2025-01-01
4100,50,Female,Dubai,Silver,2025-01-01
4101,40,Male,Dubai,Silver,2025-01-01
4102,40,Male,Dubai,Silver,2025-01-01
4103,60,Female,Sharjah,Silver,2025-01-01
4104,60,Female,Sharjah,Platinum,2025-01-01
4105,60,Male,Sharjah,Gold,2025-01-01
4106,20,Male,Sharjah,Gold,2025-01-01
4107,60,Male,Abu Dhabi,Silver,2025-01-01
4108,20,Male,Dubai,Gold,2025-01-01
4109,60,Female,Sharjah,Silver,2025-01-01
4110,20,Male,Dubai,Silver,2025-01-01
4111,50,Male,Abu Dhabi,Silver,2025-01-01
4112,50,Female,Dubai,Silver,2025-01-01
4113,40,Male,Dubai,Silver,2025-01-01
4114,20,Male,Sharjah,Platinum,2025-01-01
4115,30,Female,Sharjah,Silver,2025-01-01
4116,40,Female,Abu Dhabi,Silver,2025-01-01
4117,50,Male,Dubai,Silver,2025-01-01
4118,20,Female,Sharjah,Silver,2025-01-01
4119,60,Female,Sharjah,Silver,2025-01-01
4120,30,Male,Sharjah,Silver,2025-01-01
4121,50,Female,Abu Dhabi,Gold,2025-01-01
4122,40,Male,Dubai,Silver,2025-01-01
4123,20,Male,Sharjah,Silver,2025-01-01
4124,30,Male,Dubai,Gold,2025-01-01
4125,20,Male,Abu Dhabi,Gold,2025-01-01
4126,60,Female,Dubai,Gold,2025-01-01
4127,40,Male,Sharjah,Gold,2025-01-01
4128,20,Male,Dubai,Silver,2025-01-01
4129,50,Male,Dubai,Silver,2025-01-01
4130,40,Male,Abu Dhabi,Gold,2025-01-01
4131,50,Female,Abu Dhabi,Gold,2025-01-01
4132,20,Female,Dubai,Silver,2025-01-01
4133,40,Female,Dubai,Silver,2025-01-01
4134,50,Male,Dubai,Gold,2025-01-01
4135,60,Female,Abu Dhabi,Silver,2025-01-01
4136,60,Female,Abu Dhabi,Silver,2025-01-01
4137,20,Male,Dubai,Silver,2025-01-01
4138,40,Female,Abu Dhabi,Gold,2025-01-01
4139,30,Male,Sharjah,Platinum,2025-01-01
4140,40,Female,Abu Dhabi,Silver,2025-01-01
4141,60,Female,Abu Dhabi,Silver,2025-01-01
4142,50,Female,Abu Dhabi,Silver,2025-01-01
4143,30,Female,Sharjah,Silver,2025-01-01
4144,20,Male,Sharjah,Silver,2025-01-01
4145,30,Male,Sharjah,Silver,2025-01-01
4146,20,Female,Dubai,Silver,2025-01-01
4147,30,Male,Dubai,Gold,2025-01-01
4148,20,Female,Sharjah,Gold,2025-01-01
4149,20,Female,Dubai,Silver,2025-01-01
4150,30,Female,Dubai,Silver,2025-01-01
4151,30,Female,Dubai,Platinum,2025-01-01
4152,20,Female,Sharjah,Silver,2025-01-01
4153,60,Female,Abu Dhabi,Gold,2025-01-01
4154,30,Male,Sharjah,Silver,2025-01-01
4155,40,Male,Sharjah,Gold,2025-01-01
4156,50,Female,Dubai,Gold,2025-01-01
4157,20,Male,Dubai,Gold,2025-01-01
4158,20,Female,Abu Dhabi,Gold,2025-01-01
4159,50,Male,Abu Dhabi,Platinum,2025-01-01
4160,60,Male,Abu Dhabi,Silver,2025-01-01
4161,50,Male,Abu Dhabi,Silver,2025-01-01
4162,30,Female,Sharjah,Silver,2025-01-01
4163,50,Male,Abu Dhabi,Gold,2025-01-01
4164,20,Female,Sharjah,Gold,2025-01-01
4165,50,Female,Dubai,Silver,2025-01-01
4166,40,Female,Abu Dhabi,Silver,2025-01-01
4167,30,Male,Dubai,Gold,2025-01-01
4168,50,Male,Dubai,Silver,2025-01-01
4169,20,Male,Sharjah,Silver,2025-01-01
4170,30,Female,Abu Dhabi,Gold,2025-01-01
4171,20,Female,Sharjah,Silver,2025-01-01
4172,60,Male,Dubai,Silver,2025-01-01
4173,40,Female,Abu Dhabi,Silver,2025-01-01
4174,60,Male,Dubai,Silver,2025-01-01
4175,40,Male,Dubai,Silver,2025-01-01
4176,50,Male,Abu Dhabi,Silver,2025-01-01
4177,30,Male,Abu Dhabi,Silver,2025-01-01
4178,50,Female,Abu Dhabi,Silver,2025-01-01
4179,40,Male,Sharjah,Silver,2025-01-01
4180,40,Male,Sharjah,Silver,2025-01-01
4181,40,Male,Dubai,Platinum,2025-01-01
4182,20,Male,Abu Dhabi,Silver,2025-01-01
4183,30,Male,Dubai,Gold,2025-01-01
4184,50,Male,Dubai,Gold,2025-01-01
4185,50,Male,Dubai,Silver,2025-01-01
4186,60,Female,Dubai,Gold,2025-01-01
4187,40,Female,Dubai,Silver,2025-01-01
4188,40,Female,Abu Dhabi,Gold,2025-01-01
4189,40,Female,Sharjah,Silver,2025-01-01
4190,50,Male,Abu Dhabi,Gold,2025-01-01
4191,60,Female,Abu Dhabi,Silver,2025-01-01
4192,20,Female,Abu Dhabi,Gold,2025-01-01
4193,30,Female,Sharjah,Silver,2025-01-01
4194,20,Male,Sharjah,Gold,2025-01-01
4195,50,Female,Sharjah,Silver,2025-01-01
4196,40,Female,Abu Dhabi,Gold,2025-01-01
4197,30,Male,Sharjah,Silver,2025-01-01
4198,50,Female,Dubai,Silver,2025-01-01
4199,50,Male,Sharjah,Gold,2025-01-01
4200,50,Female,Abu Dhabi,Platinum,2025-01-01
4201,30,Male,Abu Dhabi,Silver,2025-01-01
4202,30,Female,Dubai,Platinum,2025-01-01
4203,60,Female,Sharjah,Gold,2025-01-01
4204,60,Female,Sharjah,Gold,2025-01-01
4205,20,Male,Dubai,Silver,2025-01-01
4206,30,Female,Abu Dhabi,Silver,2025-01-01
4207,30,Male,Abu Dhabi,Gold,2025-01-01
4208,30,Male,Sharjah,Silver,2025-01-01
4209,60,Male,Sharjah,Silver,2025-01-01
4210,50,Male,Sharjah,Silver,2025-01-01
4211,40,Female,Sharjah,Silver,2025-01-01
4212,60,Female,Sharjah,Gold,2025-01-01
4213,30,Female,Abu Dhabi,Gold,2025-01-01
4214,60,Male,Abu Dhabi,Silver,2025-01-01
4215,20,Female,Abu Dhabi,Silver,2025-01-01
4216,30,Male,Abu Dhabi,Silver,2025-01-01
4217,20,Male,Dubai,Silver,2025-01-01
4218,30,Male,Abu Dhabi,Silver,2025-01-01
4219,60,Female,Dubai,Gold,2025-01-01
4220,50,Female,Abu Dhabi,Gold,2025-01-01
4221,40,Male,Sharjah,Silver,2025-01-01
4222,20,Female,Sharjah,Gold,2025-01-01
4223,60,Female,Sharjah,Silver,2025-01-01
4224,50,Male,Dubai,Gold,2025-01-01
4225,60,Male,Abu Dhabi,Silver,2025-01-01
4226,20,Female,Abu Dhabi,Gold,2025-01-01
4227,40,Male,Dubai,Silver,2025-01-01
4228,60,Male,Dubai,Silver,2025-01-01
4229,30,Female,Dubai,Silver,2025-01-01
4230,50,Female,Dubai,Silver,2025-01-01
4231,60,Male,Dubai,Silver,2025-01-01
4232,50,Female,Sharjah,Silver,2025-01-01
4233,30,Male,Abu Dhabi,Silver,2025-01-01
4234,40,Male,Dubai,Gold,2025-01-01
4235,40,Female,Sharjah,Silver,2025-01-01
4236,30,Male,Dubai,Gold,2025-01-01
4237,50,Male,Sharjah,Silver,2025-01-01
4238,60,Male,Dubai,Platinum,2025-01-01
4239,30,Female,Abu Dhabi,Platinum,2025-01-01
4240,20,Female,Dubai,Silver,2025-01-01
4241,50,Female,Dubai,Gold,2025-01-01
4242,40,Male,Abu Dhabi,Silver,2025-01-01
4243,30,Male,Abu Dhabi,Platinum,2025-01-01
4244,40,Female,Dubai,Silver,2025-01-01
4245,50,Female,Abu Dhabi,Silver,2025-01-01
4246,40,Female,Abu Dhabi,Silver,2025-01-01
4247,30,Male,Sharjah,Silver,2025-01-01
4248,50,Female,Abu Dhabi,Silver,2025-01-01
4249,20,Male,Abu Dhabi,Gold,2025-01-01
4250,30,Female,Dubai,Silver,2025-01-01
4251,60,Male,Dubai,Silver,2025-01-01
4252,30,Male,Sharjah,Silver,2025-01-01
4253,50,Female,Dubai,Silver,2025-01-01
4254,30,Male,Abu Dhabi,Silver,2025-01-01
4255,20,Female,Abu Dhabi,Gold,2025-01-01
4256,20,Male,Abu Dhabi,Silver,2025-01-01
4257,60,Male,Dubai,Silver,2025-01-01
4258,40,Female,Abu Dhabi,Silver,2025-01-01
4259,50,Male,Abu Dhabi,Silver,2025-01-01
4260,50,Female,Sharjah,Gold,2025-01-01
4261,40,Female,Sharjah,Silver,2025-01-01
4262,20,Female,Sharjah,Silver,2025-01-01
4263,20,Male,Dubai,Silver,2025-01-01
4264,30,Male,Abu Dhabi,Silver,2025-01-01
4265,60,Male,Abu Dhabi,Silver,2025-01-01
4266,60,Female,Abu Dhabi,Silver,2025-01-01
4267,60,Female,Sharjah,Gold,2025-01-01
4268,30,Male,Abu Dhabi,Silver,2025-01-01
4269,60,Male,Abu Dhabi,Silver,2025-01-01
4270,40,Female,Abu Dhabi,Silver,2025-01-01
4271,30,Male,Abu Dhabi,Silver,2025-01-01
4272,40,Female,Abu Dhabi,Silver,2025-01-01
4273,30,Male,Dubai,Gold,2025-01-01
4274,60,Female,Abu Dhabi,Gold,2025-01-01
4275,40,Male,Dubai,Silver,2025-01-01
4276,40,Male,Abu Dhabi,Silver,2025-01-01
4277,40,Female,Dubai,Silver,2025-01-01
4278,30,Female,Abu Dhabi,Silver,2025-01-01
4279,50,Female,Abu Dhabi,Gold,2025-01-01
4280,60,Male,Abu Dhabi,Gold,2025-01-01
4281,40,Female,Abu Dhabi,Platinum,2025-01-01
4282,50,Female,Sharjah,Silver,2025-01-01
4283,60,Male,Abu Dhabi,Silver,2025-01-01
4284,60,Female,Dubai,Gold,2025-01-01
4285,40,Female,Sharjah,Gold,2025-01-01
4286,40,Female,Sharjah,Gold,2025-01-01
4287,30,Male,Abu Dhabi,Silver,2025-01-01
4288,50,Male,Dubai,Silver,2025-01-01
4289,50,Male,Dubai,Silver,2025-01-01
4290,40,Female,Sharjah,Silver,2025-01-01
4291,60,Male,Dubai,Silver,2025-01-01
4292,40,Female,Abu Dhabi,Gold,2025-01-01
4293,60,Female,Abu Dhabi,Silver,2025-01-01
4294,60,Female,Abu Dhabi,Silver,2025-01-01
4295,40,Male,Abu Dhabi,Gold,2025-01-01
4296,20,Male,Abu Dhabi,Silver,2025-01-01
4297,50,Female,Sharjah,Gold,2025-01-01
4298,60,Female,Abu Dhabi,Silver,2025-01-01
4299,60,Male,Abu Dhabi,Silver,2025-01-01
4300,20,Male,Sharjah,Platinum,2025-01-01
4301,30,Male,Sharjah,Platinum,2025-01-01
4302,20,Female,Sharjah,Silver,2025-01-01
4303,20,Male,Dubai,Gold,2025-01-01
4304,60,Male,Dubai,Silver,2025-01-01
